dist_from_home_km,dist_from_kl_km,LAUA,LAT,LONG,PCDS
1.0054377010011357,37.52761554562443,E09000028,51.488132,-0.058913,SE16 3EQ
0.9422264769845712,37.59390961400784,E09000028,51.487567,-0.058447000000000006,SE16 3ER
1.063684975131127,37.29074369395239,E09000028,51.488128,-0.063551,SE16 3ES
0.9789189193494704,37.40050556839701,E09000028,51.487593,-0.062190999999999996,SE16 3ET
1.1389013985487586,37.20557089542854,E09000028,51.488638,-0.064466,SE16 3EU
1.105241439173582,37.273035175917386,E09000028,51.48859,-0.063215,SE16 3EW
2.095444617543518,36.30183527451153,E09000028,51.496271,-0.070914,SE16 3EX
1.0615411748400239,37.38709799431298,E09000028,51.488501,-0.061114999999999996,SE16 3EY
1.1021679307688554,37.368805316437495,E09000028,51.488893,-0.060897,SE16 3EZ
1.0973224209056271,37.52893954754835,E09000028,51.488948,-0.057697000000000005,SE16 3FB
2.0492027873596563,36.34114423786493,E09000028,51.495863,-0.070743,SE16 3FD
2.057190832906697,36.32061683261247,E09000028,51.495799,-0.07123600000000001,SE16 3FE
2.0645868482980485,36.30675650081473,E09000028,51.495785999999995,-0.071525,SE16 3FF
2.011112487905969,36.368453339445814,E09000028,51.495477,-0.070774,SE16 3FG
2.0278943948266317,36.33266866525787,E09000028,51.4954,-0.07158400000000001,SE16 3FH
1.9966940985528825,36.4264276520738,E09000028,51.495748999999996,-0.06925,SE16 3FJ
2.0363594794899096,36.36557720508517,E09000028,51.495872999999996,-0.070253,SE16 3FL
0.818840560119318,37.45233397276433,E09000028,51.485533000000004,-0.06423999999999999,SE16 3FN
0.818840560119318,37.45233397276433,E09000028,51.485533000000004,-0.06423999999999999,SE16 3FP
2.084282106362011,36.25111507055261,E09000028,51.495496,-0.073035,SE16 3FQ
