amount,category,county,date,paon,postcode,saon,street,town
217500,Standard price paid transaction,GREATER LONDON,2015-06-30,HIGHBRIDGE COURT,SE14 5EB,FLAT 9,FARROW LANE,LONDON
230000,Standard price paid transaction,GREATER LONDON,2017-12-07,HIGHBRIDGE COURT,SE14 5EB,FLAT 22,FARROW LANE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2015-06-25,HIGHBRIDGE COURT,SE14 5EB,FLAT 23,FARROW LANE,LONDON
282000,Standard price paid transaction,GREATER LONDON,2018-05-11,HIGHBRIDGE COURT,SE14 5EB,FLAT 14,FARROW LANE,LONDON
290000,Standard price paid transaction,GREATER LONDON,2016-08-19,HIGHBRIDGE COURT,SE14 5EB,FLAT 20,FARROW LANE,LONDON
343113,Additional price paid transaction,GREATER LONDON,2015-11-18,1,SE15 1TX,,PENARTH STREET,LONDON
44000,Standard price paid transaction,GREATER LONDON,1995-01-02,5,SE15 1QA,,HOLBECK ROW,LONDON
48000,Standard price paid transaction,GREATER LONDON,1999-11-12,6B,SE15 1QA,,HOLBECK ROW,LONDON
56500,Standard price paid transaction,GREATER LONDON,1996-08-07,12,SE15 1QA,,HOLBECK ROW,LONDON
60000,Standard price paid transaction,GREATER LONDON,1997-12-04,15,SE15 1QA,,HOLBECK ROW,LONDON
75000,Standard price paid transaction,GREATER LONDON,1998-10-09,17,SE15 1QA,,HOLBECK ROW,LONDON
77000,Standard price paid transaction,GREATER LONDON,1997-07-31,11,SE15 1QA,,HOLBECK ROW,LONDON
77500,Standard price paid transaction,GREATER LONDON,1998-07-27,9,SE15 1QA,,HOLBECK ROW,LONDON
84950,Standard price paid transaction,GREATER LONDON,1997-12-05,18,SE15 1QA,,HOLBECK ROW,LONDON
89995,Standard price paid transaction,GREATER LONDON,1998-03-20,15,SE15 1QA,,HOLBECK ROW,LONDON
95000,Standard price paid transaction,GREATER LONDON,2000-01-18,16,SE15 1QA,,HOLBECK ROW,LONDON
96000,Standard price paid transaction,GREATER LONDON,1999-02-26,5,SE15 1QA,,HOLBECK ROW,LONDON
97500,Standard price paid transaction,GREATER LONDON,1999-05-14,13,SE15 1QA,,HOLBECK ROW,LONDON
105000,Standard price paid transaction,GREATER LONDON,1999-12-09,10,SE15 1QA,,HOLBECK ROW,LONDON
171000,Standard price paid transaction,GREATER LONDON,2000-07-21,17,SE15 1QA,,HOLBECK ROW,LONDON
190000,Standard price paid transaction,GREATER LONDON,2003-08-14,22,SE15 1QA,,HOLBECK ROW,LONDON
205000,Standard price paid transaction,GREATER LONDON,2002-06-06,17,SE15 1QA,,HOLBECK ROW,LONDON
205000,Standard price paid transaction,GREATER LONDON,2013-07-26,4A,SE15 1QA,,HOLBECK ROW,LONDON
210000,Standard price paid transaction,GREATER LONDON,2002-04-19,9,SE15 1QA,,HOLBECK ROW,LONDON
217500,Standard price paid transaction,GREATER LONDON,2003-11-03,18,SE15 1QA,,HOLBECK ROW,LONDON
220000,Standard price paid transaction,GREATER LONDON,2010-04-29,25,SE15 1QA,,HOLBECK ROW,LONDON
239000,Standard price paid transaction,GREATER LONDON,2003-07-04,15,SE15 1QA,,HOLBECK ROW,LONDON
240000,Standard price paid transaction,GREATER LONDON,2005-09-12,13,SE15 1QA,,HOLBECK ROW,LONDON
248000,Standard price paid transaction,GREATER LONDON,2006-06-26,5,SE15 1QA,,HOLBECK ROW,LONDON
250000,Standard price paid transaction,GREATER LONDON,2014-03-21,20B,SE15 1QA,,HOLBECK ROW,LONDON
250000,Standard price paid transaction,GREATER LONDON,2008-03-06,25,SE15 1QA,,HOLBECK ROW,LONDON
299090,Standard price paid transaction,GREATER LONDON,2006-10-31,15,SE15 1QA,,HOLBECK ROW,LONDON
310000,Standard price paid transaction,GREATER LONDON,2010-05-05,10,SE15 1QA,,HOLBECK ROW,LONDON
349950,Standard price paid transaction,GREATER LONDON,2012-03-22,5,SE15 1QA,,HOLBECK ROW,LONDON
359950,Standard price paid transaction,GREATER LONDON,2013-02-15,16,SE15 1QA,,HOLBECK ROW,LONDON
470000,Standard price paid transaction,GREATER LONDON,2012-08-10,25,SE15 1QA,,HOLBECK ROW,LONDON
515000,Standard price paid transaction,GREATER LONDON,2015-03-09,19,SE15 1QA,,HOLBECK ROW,LONDON
555000,Standard price paid transaction,GREATER LONDON,2014-01-07,26,SE15 1QA,,HOLBECK ROW,LONDON
589000,Standard price paid transaction,GREATER LONDON,2015-02-02,13,SE15 1QA,,HOLBECK ROW,LONDON
700000,Standard price paid transaction,GREATER LONDON,2017-06-22,17,SE15 1QA,,HOLBECK ROW,LONDON
98000,Standard price paid transaction,GREATER LONDON,2010-09-10,MENDIP COURT,SE14 5EU,FLAT 9,AVONLEY ROAD,LONDON
100000,Standard price paid transaction,GREATER LONDON,2009-01-29,MENDIP COURT,SE14 5EU,FLAT 2,AVONLEY ROAD,LONDON
100000,Standard price paid transaction,GREATER LONDON,2009-01-29,MENDIP COURT,SE14 5EU,FLAT 21,AVONLEY ROAD,LONDON
105000,Standard price paid transaction,GREATER LONDON,2009-02-02,MENDIP COURT,SE14 5EU,FLAT 8,AVONLEY ROAD,LONDON
106000,Standard price paid transaction,GREATER LONDON,2009-07-08,MENDIP COURT,SE14 5EU,FLAT 1,AVONLEY ROAD,LONDON
106000,Standard price paid transaction,GREATER LONDON,2010-09-10,MENDIP COURT,SE14 5EU,FLAT 14,AVONLEY ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,2009-02-27,MENDIP COURT,SE14 5EU,FLAT 7,AVONLEY ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,2009-07-24,MENDIP COURT,SE14 5EU,FLAT 13,AVONLEY ROAD,LONDON
111000,Standard price paid transaction,GREATER LONDON,2009-02-06,MENDIP COURT,SE14 5EU,FLAT 18,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2008-10-30,MENDIP COURT,SE14 5EU,FLAT 24,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2008-10-30,MENDIP COURT,SE14 5EU,FLAT 19,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2008-10-30,MENDIP COURT,SE14 5EU,FLAT 5,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2008-10-30,MENDIP COURT,SE14 5EU,FLAT 25,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2008-10-30,MENDIP COURT,SE14 5EU,FLAT 15,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2008-10-30,MENDIP COURT,SE14 5EU,FLAT 12,AVONLEY ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2010-05-12,MENDIP COURT,SE14 5EU,FLAT 4,AVONLEY ROAD,LONDON
125000,Standard price paid transaction,GREATER LONDON,2013-05-23,MENDIP COURT,SE14 5EU,FLAT 24,AVONLEY ROAD,LONDON
129000,Standard price paid transaction,GREATER LONDON,2009-03-20,MENDIP COURT,SE14 5EU,FLAT 23,AVONLEY ROAD,LONDON
130000,Standard price paid transaction,GREATER LONDON,2009-12-11,MENDIP COURT,SE14 5EU,FLAT 25,AVONLEY ROAD,LONDON
130000,Standard price paid transaction,GREATER LONDON,2009-03-02,MENDIP COURT,SE14 5EU,FLAT 22,AVONLEY ROAD,LONDON
130000,Standard price paid transaction,GREATER LONDON,2013-12-06,MENDIP COURT,SE14 5EU,FLAT 12,AVONLEY ROAD,LONDON
131000,Standard price paid transaction,GREATER LONDON,2013-10-25,MENDIP COURT,SE14 5EU,FLAT 7,AVONLEY ROAD,LONDON
135000,Standard price paid transaction,GREATER LONDON,2009-07-24,MENDIP COURT,SE14 5EU,FLAT 10,AVONLEY ROAD,LONDON
136000,Standard price paid transaction,GREATER LONDON,2009-02-27,MENDIP COURT,SE14 5EU,FLAT 25,AVONLEY ROAD,LONDON
140000,Standard price paid transaction,GREATER LONDON,2009-12-18,MENDIP COURT,SE14 5EU,FLAT 25,AVONLEY ROAD,LONDON
142000,Standard price paid transaction,GREATER LONDON,2009-04-29,MENDIP COURT,SE14 5EU,FLAT 6,AVONLEY ROAD,LONDON
143000,Standard price paid transaction,GREATER LONDON,2010-09-29,MENDIP COURT,SE14 5EU,FLAT 17,AVONLEY ROAD,LONDON
160000,Standard price paid transaction,GREATER LONDON,2014-10-15,MENDIP COURT,SE14 5EU,FLAT 5,AVONLEY ROAD,LONDON
185000,Standard price paid transaction,GREATER LONDON,2015-03-27,MENDIP COURT,SE14 5EU,FLAT 5,AVONLEY ROAD,LONDON
185000,Standard price paid transaction,GREATER LONDON,2010-07-09,MENDIP COURT,SE14 5EU,FLAT 25,AVONLEY ROAD,LONDON
212500,Standard price paid transaction,GREATER LONDON,2014-04-04,MENDIP COURT,SE14 5EU,FLAT 18,AVONLEY ROAD,LONDON
225000,Standard price paid transaction,GREATER LONDON,2013-10-31,MENDIP COURT,SE14 5EU,FLAT 19,AVONLEY ROAD,LONDON
237500,Additional price paid transaction,GREATER LONDON,2014-07-07,MENDIP COURT,SE14 5EU,FLAT 6,AVONLEY ROAD,LONDON
245000,Additional price paid transaction,GREATER LONDON,2014-06-03,MENDIP COURT,SE14 5EU,FLAT 15,AVONLEY ROAD,LONDON
340000,Standard price paid transaction,GREATER LONDON,2017-02-24,MENDIP COURT,SE14 5EU,FLAT 19,AVONLEY ROAD,LONDON
385000,Standard price paid transaction,GREATER LONDON,2018-03-29,MENDIP COURT,SE14 5EU,FLAT 10,AVONLEY ROAD,LONDON
39000,Standard price paid transaction,GREATER LONDON,1997-08-22,"SALTWOOD HOUSE, 21",SE15 1HN,FLAT 15,LOVELINCH CLOSE,LONDON
215000,Standard price paid transaction,GREATER LONDON,2014-09-09,"SALTWOOD HOUSE, 21",SE15 1HN,FLAT 8,LOVELINCH CLOSE,LONDON
220000,Additional price paid transaction,GREATER LONDON,2014-04-09,"SALTWOOD HOUSE, 21",SE15 1HN,FLAT 18,LOVELINCH CLOSE,LONDON
345000,Additional price paid transaction,GREATER LONDON,2017-02-14,"SALTWOOD HOUSE, 21",SE15 1HN,FLAT 2,LOVELINCH CLOSE,LONDON
155000,Standard price paid transaction,GREATER LONDON,2003-11-20,57,SE15 1AZ,,LYMPSTONE GARDENS,LONDON
166000,Standard price paid transaction,GREATER LONDON,2005-09-09,74,SE15 1AZ,,LYMPSTONE GARDENS,LONDON
172500,Standard price paid transaction,GREATER LONDON,2005-08-31,61,SE15 1AZ,,LYMPSTONE GARDENS,LONDON
177000,Standard price paid transaction,GREATER LONDON,2006-02-06,57,SE15 1AZ,,LYMPSTONE GARDENS,LONDON
325000,Standard price paid transaction,GREATER LONDON,2015-12-18,57,SE15 1AZ,,LYMPSTONE GARDENS,LONDON
330000,Standard price paid transaction,GREATER LONDON,2015-09-18,51,SE15 1AZ,,LYMPSTONE GARDENS,LONDON
110000,Standard price paid transaction,GREATER LONDON,2001-03-01,56,SE15 1BH,,BIRD IN BUSH ROAD,LONDON
360000,Standard price paid transaction,GREATER LONDON,2014-11-27,48,SE15 1BH,,BIRD IN BUSH ROAD,LONDON
450000,Additional price paid transaction,GREATER LONDON,2016-11-02,GRACE OUTREACH CHURCH,SE15 1LG,,RUBY TRIANGLE,LONDON
1788000,Additional price paid transaction,GREATER LONDON,2016-11-02,1,SE15 1LG,,RUBY TRIANGLE,LONDON
53000,Standard price paid transaction,GREATER LONDON,1999-03-23,90,SE15 2JN,,STAVELEY CLOSE,LONDON
58000,Standard price paid transaction,GREATER LONDON,1999-07-22,66,SE15 2JN,,STAVELEY CLOSE,LONDON
65000,Standard price paid transaction,GREATER LONDON,2000-12-08,70,SE15 2JN,,STAVELEY CLOSE,LONDON
104000,Standard price paid transaction,GREATER LONDON,2002-04-29,72,SE15 2JN,,STAVELEY CLOSE,LONDON
115000,Standard price paid transaction,GREATER LONDON,2002-06-28,90,SE15 2JN,,STAVELEY CLOSE,LONDON
125000,Standard price paid transaction,GREATER LONDON,2009-09-07,95,SE15 2JN,,STAVELEY CLOSE,LONDON
133000,Standard price paid transaction,GREATER LONDON,2003-10-03,84,SE15 2JN,,STAVELEY CLOSE,LONDON
135000,Standard price paid transaction,GREATER LONDON,2011-07-21,71,SE15 2JN,,STAVELEY CLOSE,LONDON
142500,Standard price paid transaction,GREATER LONDON,2006-02-10,72,SE15 2JN,,STAVELEY CLOSE,LONDON
150000,Standard price paid transaction,GREATER LONDON,2003-09-15,71,SE15 2JN,,STAVELEY CLOSE,LONDON
165000,Standard price paid transaction,GREATER LONDON,2006-04-27,66,SE15 2JN,,STAVELEY CLOSE,LONDON
170000,Standard price paid transaction,GREATER LONDON,2006-06-06,72,SE15 2JN,,STAVELEY CLOSE,LONDON
182500,Standard price paid transaction,GREATER LONDON,2013-10-09,96,SE15 2JN,,STAVELEY CLOSE,LONDON
205500,Additional price paid transaction,GREATER LONDON,2014-09-29,70,SE15 2JN,,STAVELEY CLOSE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2017-08-31,88,SE15 2JN,,STAVELEY CLOSE,LONDON
287500,Standard price paid transaction,GREATER LONDON,2016-06-10,71,SE15 2JN,,STAVELEY CLOSE,LONDON
66000,Standard price paid transaction,GREATER LONDON,2001-03-29,JUNIPER HOUSE,SE14 5BY,FLAT 19,POMEROY STREET,LONDON
67500,Standard price paid transaction,GREATER LONDON,1998-10-29,JUNIPER HOUSE,SE14 5BY,FLAT 13,POMEROY STREET,LONDON
81000,Standard price paid transaction,GREATER LONDON,2002-12-23,JUNIPER HOUSE,SE14 5BY,FLAT 38,POMEROY STREET,LONDON
85000,Standard price paid transaction,GREATER LONDON,2002-04-30,JUNIPER HOUSE,SE14 5BY,FLAT 51,POMEROY STREET,LONDON
95000,Standard price paid transaction,GREATER LONDON,2001-10-29,JUNIPER HOUSE,SE14 5BY,FLAT 49,POMEROY STREET,LONDON
105000,Standard price paid transaction,GREATER LONDON,2002-03-08,JUNIPER HOUSE,SE14 5BY,FLAT 29,POMEROY STREET,LONDON
105500,Standard price paid transaction,GREATER LONDON,2007-02-09,JUNIPER HOUSE,SE14 5BY,FLAT 10,POMEROY STREET,LONDON
115000,Standard price paid transaction,GREATER LONDON,2005-10-10,JUNIPER HOUSE,SE14 5BY,FLAT 19,POMEROY STREET,LONDON
130000,Standard price paid transaction,GREATER LONDON,2005-09-13,JUNIPER HOUSE,SE14 5BY,FLAT 37,POMEROY STREET,LONDON
135000,Standard price paid transaction,GREATER LONDON,2003-07-21,JUNIPER HOUSE,SE14 5BY,FLAT 51,POMEROY STREET,LONDON
146100,Standard price paid transaction,GREATER LONDON,2016-06-13,JUNIPER HOUSE,SE14 5BY,FLAT 62,POMEROY STREET,LONDON
150000,Standard price paid transaction,GREATER LONDON,2007-02-06,JUNIPER HOUSE,SE14 5BY,FLAT 67,POMEROY STREET,LONDON
160000,Standard price paid transaction,GREATER LONDON,2006-11-24,JUNIPER HOUSE,SE14 5BY,FLAT 72,POMEROY STREET,LONDON
165000,Standard price paid transaction,GREATER LONDON,2003-05-16,JUNIPER HOUSE,SE14 5BY,FLAT 55,POMEROY STREET,LONDON
170000,Standard price paid transaction,GREATER LONDON,2005-10-05,JUNIPER HOUSE,SE14 5BY,FLAT 13,POMEROY STREET,LONDON
170000,Standard price paid transaction,GREATER LONDON,2007-04-27,JUNIPER HOUSE,SE14 5BY,FLAT 13,POMEROY STREET,LONDON
171995,Standard price paid transaction,GREATER LONDON,2003-11-18,JUNIPER HOUSE,SE14 5BY,FLAT 13,POMEROY STREET,LONDON
179000,Standard price paid transaction,GREATER LONDON,2007-06-15,JUNIPER HOUSE,SE14 5BY,FLAT 58,POMEROY STREET,LONDON
185000,Standard price paid transaction,GREATER LONDON,2011-05-20,JUNIPER HOUSE,SE14 5BY,FLAT 60,POMEROY STREET,LONDON
194000,Standard price paid transaction,GREATER LONDON,2007-05-04,JUNIPER HOUSE,SE14 5BY,FLAT 22,POMEROY STREET,LONDON
200000,Standard price paid transaction,GREATER LONDON,2013-04-24,JUNIPER HOUSE,SE14 5BY,FLAT 22,POMEROY STREET,LONDON
220000,Standard price paid transaction,GREATER LONDON,2013-08-28,JUNIPER HOUSE,SE14 5BY,FLAT 13,POMEROY STREET,LONDON
230000,Additional price paid transaction,GREATER LONDON,2015-10-23,JUNIPER HOUSE,SE14 5BY,FLAT 26,POMEROY STREET,LONDON
235000,Standard price paid transaction,GREATER LONDON,2008-06-27,JUNIPER HOUSE,SE14 5BY,FLAT 16,POMEROY STREET,LONDON
240000,Standard price paid transaction,GREATER LONDON,2014-07-30,JUNIPER HOUSE,SE14 5BY,FLAT 31,POMEROY STREET,LONDON
250000,Standard price paid transaction,GREATER LONDON,2014-03-07,JUNIPER HOUSE,SE14 5BY,FLAT 45,POMEROY STREET,LONDON
270000,Standard price paid transaction,GREATER LONDON,2015-06-12,JUNIPER HOUSE,SE14 5BY,FLAT 72,POMEROY STREET,LONDON
275000,Standard price paid transaction,GREATER LONDON,2015-12-04,JUNIPER HOUSE,SE14 5BY,FLAT 74,POMEROY STREET,LONDON
292000,Standard price paid transaction,GREATER LONDON,2016-07-21,JUNIPER HOUSE,SE14 5BY,FLAT 26,POMEROY STREET,LONDON
405000,Standard price paid transaction,GREATER LONDON,2016-09-09,JUNIPER HOUSE,SE14 5BY,FLAT 52,POMEROY STREET,LONDON
850000,Additional price paid transaction,GREATER LONDON,2015-12-04,212,SE15 1NT,,ILDERTON ROAD,LONDON
893348,Additional price paid transaction,GREATER LONDON,2016-03-09,212,SE15 1NT,,ILDERTON ROAD,LONDON
1005000,Additional price paid transaction,GREATER LONDON,2015-11-11,202,SE15 1NT,,ILDERTON ROAD,LONDON
35000,Standard price paid transaction,GREATER LONDON,1998-01-25,1B,SE15 2NS,,COLLS ROAD,LONDON
77000,Standard price paid transaction,GREATER LONDON,1997-05-20,4,SE15 2NS,,COLLS ROAD,LONDON
87000,Standard price paid transaction,GREATER LONDON,1997-10-24,19,SE15 2NS,,COLLS ROAD,LONDON
88000,Standard price paid transaction,GREATER LONDON,2001-11-23,7A,SE15 2NS,,COLLS ROAD,LONDON
148000,Standard price paid transaction,GREATER LONDON,2000-08-25,18,SE15 2NS,,COLLS ROAD,LONDON
150000,Standard price paid transaction,GREATER LONDON,2010-09-03,7B,SE15 2NS,,COLLS ROAD,LONDON
185000,Standard price paid transaction,GREATER LONDON,2005-03-18,5,SE15 2NS,,COLLS ROAD,LONDON
185000,Standard price paid transaction,GREATER LONDON,2004-02-13,3,SE15 2NS,,COLLS ROAD,LONDON
197500,Standard price paid transaction,GREATER LONDON,2008-03-07,7A,SE15 2NS,,COLLS ROAD,LONDON
220000,Standard price paid transaction,GREATER LONDON,2005-02-28,8,SE15 2NS,,COLLS ROAD,LONDON
270000,Standard price paid transaction,GREATER LONDON,2005-03-01,3,SE15 2NS,,COLLS ROAD,LONDON
310000,Standard price paid transaction,GREATER LONDON,2007-07-23,8,SE15 2NS,,COLLS ROAD,LONDON
316000,Standard price paid transaction,GREATER LONDON,2015-02-13,7A,SE15 2NS,,COLLS ROAD,LONDON
465000,Standard price paid transaction,GREATER LONDON,2013-12-09,17,SE15 2NS,,COLLS ROAD,LONDON
680000,Standard price paid transaction,GREATER LONDON,2015-12-04,19,SE15 2NS,,COLLS ROAD,LONDON
127000,Standard price paid transaction,GREATER LONDON,2004-10-22,"SISSINGHURST HOUSE, 20",SE15 1PL,FLAT 7,SHARRATT STREET,LONDON
250000,Standard price paid transaction,GREATER LONDON,2014-11-05,"SISSINGHURST HOUSE, 20",SE15 1PL,FLAT 3,SHARRATT STREET,LONDON
114000,Standard price paid transaction,GREATER LONDON,2017-12-22,"MEGAN COURT, 29",SE14 5BW,7,POMEROY STREET,LONDON
114000,Standard price paid transaction,GREATER LONDON,2017-11-30,"MEGAN COURT, 29",SE14 5BW,9,POMEROY STREET,LONDON
114750,Standard price paid transaction,GREATER LONDON,2018-02-09,"MEGAN COURT, 29",SE14 5BW,14,POMEROY STREET,LONDON
117000,Standard price paid transaction,GREATER LONDON,2017-12-15,"HARRIET COURT, 29",SE14 5BW,12,POMEROY STREET,LONDON
117000,Standard price paid transaction,GREATER LONDON,2018-03-23,"HARRIET COURT, 29",SE14 5BW,5,POMEROY STREET,LONDON
118500,Standard price paid transaction,GREATER LONDON,2018-02-09,"HARRIET COURT, 29",SE14 5BW,13,POMEROY STREET,LONDON
134750,Standard price paid transaction,GREATER LONDON,2018-01-08,"MEGAN COURT, 29",SE14 5BW,20,POMEROY STREET,LONDON
151500,Standard price paid transaction,GREATER LONDON,2017-12-20,"MEGAN COURT, 29",SE14 5BW,8,POMEROY STREET,LONDON
153000,Standard price paid transaction,GREATER LONDON,2018-02-28,"HARRIET COURT, 29",SE14 5BW,7,POMEROY STREET,LONDON
193750,Standard price paid transaction,GREATER LONDON,2018-02-28,"HARRIET COURT, 29",SE14 5BW,8,POMEROY STREET,LONDON
195000,Standard price paid transaction,GREATER LONDON,2017-12-19,"MEGAN COURT, 29",SE14 5BW,11,POMEROY STREET,LONDON
231000,Standard price paid transaction,GREATER LONDON,2018-02-28,"MEGAN COURT, 29",SE14 5BW,5,POMEROY STREET,LONDON
250000,Standard price paid transaction,GREATER LONDON,2018-06-25,"MEGAN COURT, 29",SE14 5BW,17,POMEROY STREET,LONDON
255000,Standard price paid transaction,GREATER LONDON,2018-01-12,"MEGAN COURT, 29",SE14 5BW,6,POMEROY STREET,LONDON
1900000,Additional price paid transaction,GREATER LONDON,2016-09-02,43A,SE14 5BW,,POMEROY STREET,LONDON
3435000,Additional price paid transaction,GREATER LONDON,2015-10-05,29,SE14 5BW,,POMEROY STREET,LONDON
40000,Standard price paid transaction,GREATER LONDON,1998-05-08,GLASTONBURY COURT,SE14 5EA,FLAT 16,FARROW LANE,LONDON
52500,Standard price paid transaction,GREATER LONDON,1998-05-06,GLASTONBURY COURT,SE14 5EA,FLAT 15,FARROW LANE,LONDON
71200,Standard price paid transaction,GREATER LONDON,1998-10-30,GLASTONBURY COURT,SE14 5EA,FLAT 18,FARROW LANE,LONDON
72950,Standard price paid transaction,GREATER LONDON,2000-10-17,GLASTONBURY COURT,SE14 5EA,FLAT 7,FARROW LANE,LONDON
81000,Standard price paid transaction,GREATER LONDON,2000-06-16,GLASTONBURY COURT,SE14 5EA,FLAT 1,FARROW LANE,LONDON
82000,Standard price paid transaction,GREATER LONDON,1999-09-15,GLASTONBURY COURT,SE14 5EA,FLAT 19,FARROW LANE,LONDON
83000,Standard price paid transaction,GREATER LONDON,2000-10-16,GLASTONBURY COURT,SE14 5EA,FLAT 5,FARROW LANE,LONDON
86000,Standard price paid transaction,GREATER LONDON,1999-11-08,GLASTONBURY COURT,SE14 5EA,FLAT 9,FARROW LANE,LONDON
87500,Standard price paid transaction,GREATER LONDON,2000-01-20,GLASTONBURY COURT,SE14 5EA,FLAT 14,FARROW LANE,LONDON
89995,Standard price paid transaction,GREATER LONDON,1999-12-10,GLASTONBURY COURT,SE14 5EA,FLAT 2,FARROW LANE,LONDON
107000,Standard price paid transaction,GREATER LONDON,2002-05-31,GLASTONBURY COURT,SE14 5EA,FLAT 4,FARROW LANE,LONDON
117700,Standard price paid transaction,GREATER LONDON,2013-06-24,GLASTONBURY COURT,SE14 5EA,FLAT 11,FARROW LANE,LONDON
136000,Standard price paid transaction,GREATER LONDON,2004-10-15,GLASTONBURY COURT,SE14 5EA,FLAT 1,FARROW LANE,LONDON
137500,Standard price paid transaction,GREATER LONDON,2002-05-27,GLASTONBURY COURT,SE14 5EA,FLAT 3,FARROW LANE,LONDON
143000,Standard price paid transaction,GREATER LONDON,2006-08-04,GLASTONBURY COURT,SE14 5EA,FLAT 10,FARROW LANE,LONDON
148000,Standard price paid transaction,GREATER LONDON,2006-10-06,GLASTONBURY COURT,SE14 5EA,FLAT 4,FARROW LANE,LONDON
148000,Standard price paid transaction,GREATER LONDON,2002-11-29,GLASTONBURY COURT,SE14 5EA,FLAT 2,FARROW LANE,LONDON
155000,Standard price paid transaction,GREATER LONDON,2011-08-26,GLASTONBURY COURT,SE14 5EA,FLAT 10,FARROW LANE,LONDON
165000,Standard price paid transaction,GREATER LONDON,2006-04-21,GLASTONBURY COURT,SE14 5EA,FLAT 18,FARROW LANE,LONDON
168000,Standard price paid transaction,GREATER LONDON,2005-07-05,GLASTONBURY COURT,SE14 5EA,FLAT 14,FARROW LANE,LONDON
168500,Standard price paid transaction,GREATER LONDON,2013-12-20,GLASTONBURY COURT,SE14 5EA,FLAT 1,FARROW LANE,LONDON
177500,Standard price paid transaction,GREATER LONDON,2006-02-17,GLASTONBURY COURT,SE14 5EA,FLAT 19,FARROW LANE,LONDON
198000,Standard price paid transaction,GREATER LONDON,2011-04-15,GLASTONBURY COURT,SE14 5EA,FLAT 18,FARROW LANE,LONDON
205000,Standard price paid transaction,GREATER LONDON,2008-02-19,GLASTONBURY COURT,SE14 5EA,FLAT 8,FARROW LANE,LONDON
229950,Standard price paid transaction,GREATER LONDON,2007-12-21,GLASTONBURY COURT,SE14 5EA,FLAT 14,FARROW LANE,LONDON
265000,Standard price paid transaction,GREATER LONDON,2015-11-19,GLASTONBURY COURT,SE14 5EA,FLAT 4,FARROW LANE,LONDON
270000,Standard price paid transaction,GREATER LONDON,2015-10-29,GLASTONBURY COURT,SE14 5EA,FLAT 9,FARROW LANE,LONDON
280000,Standard price paid transaction,GREATER LONDON,2014-05-27,GLASTONBURY COURT,SE14 5EA,FLAT 18,FARROW LANE,LONDON
320000,Additional price paid transaction,GREATER LONDON,2016-01-04,GLASTONBURY COURT,SE14 5EA,FLAT 13,FARROW LANE,LONDON
27500,Standard price paid transaction,GREATER LONDON,1997-11-17,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 1,SHARRATT STREET,LONDON
43000,Standard price paid transaction,GREATER LONDON,1999-09-23,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 29,SHARRATT STREET,LONDON
90000,Standard price paid transaction,GREATER LONDON,2010-06-24,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 17,SHARRATT STREET,LONDON
96000,Standard price paid transaction,GREATER LONDON,2013-04-30,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 11,SHARRATT STREET,LONDON
100000,Standard price paid transaction,GREATER LONDON,2014-03-26,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 17,SHARRATT STREET,LONDON
100000,Standard price paid transaction,GREATER LONDON,2009-11-27,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 1,SHARRATT STREET,LONDON
105000,Standard price paid transaction,GREATER LONDON,2005-06-09,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 26,SHARRATT STREET,LONDON
105000,Standard price paid transaction,GREATER LONDON,2013-10-23,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 1,SHARRATT STREET,LONDON
121000,Standard price paid transaction,GREATER LONDON,2006-10-20,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 22,SHARRATT STREET,LONDON
185000,Additional price paid transaction,GREATER LONDON,2015-03-17,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 1,SHARRATT STREET,LONDON
220000,Standard price paid transaction,GREATER LONDON,2016-08-22,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 24,SHARRATT STREET,LONDON
227500,Standard price paid transaction,GREATER LONDON,2017-03-31,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 11,SHARRATT STREET,LONDON
279950,Standard price paid transaction,GREATER LONDON,2016-11-11,"ROCHESTER HOUSE, 22",SE15 1PN,FLAT 1,SHARRATT STREET,LONDON
30000,Standard price paid transaction,GREATER LONDON,1995-01-20,65,SE15 1AB,,FENHAM ROAD,LONDON
31500,Standard price paid transaction,GREATER LONDON,1997-08-26,69B,SE15 1AB,,FENHAM ROAD,LONDON
