amount,category,county,date,paon,postcode,saon,street,town
186000,Standard price paid transaction,HERTFORDSHIRE,2013-11-22,21,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
189000,Standard price paid transaction,HERTFORDSHIRE,2004-05-28,37,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
193000,Standard price paid transaction,HERTFORDSHIRE,2014-05-15,15,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
195000,Standard price paid transaction,HERTFORDSHIRE,2014-04-04,17,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
198000,Standard price paid transaction,HERTFORDSHIRE,2008-07-30,27,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
199000,Standard price paid transaction,HERTFORDSHIRE,2012-08-16,25,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
199995,Standard price paid transaction,HERTFORDSHIRE,2003-11-14,21,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2010-07-15,35,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2005-06-24,35,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
204995,Standard price paid transaction,HERTFORDSHIRE,2006-09-25,25,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
215500,Standard price paid transaction,HERTFORDSHIRE,2010-10-04,31,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
225000,Standard price paid transaction,HERTFORDSHIRE,2007-11-16,37,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
239000,Standard price paid transaction,HERTFORDSHIRE,2015-03-25,33,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
245000,Standard price paid transaction,HERTFORDSHIRE,2008-12-15,7,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
247500,Standard price paid transaction,HERTFORDSHIRE,2015-07-03,37,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
264000,Standard price paid transaction,HERTFORDSHIRE,2015-09-11,19,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
265000,Standard price paid transaction,HERTFORDSHIRE,2015-11-13,25,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
290000,Standard price paid transaction,HERTFORDSHIRE,2016-08-11,17,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
319000,Standard price paid transaction,HERTFORDSHIRE,2002-12-13,3,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
321000,Standard price paid transaction,HERTFORDSHIRE,2002-12-19,5,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
323000,Standard price paid transaction,HERTFORDSHIRE,2002-12-20,7,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
325000,Standard price paid transaction,HERTFORDSHIRE,2003-01-27,9,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
325000,Standard price paid transaction,HERTFORDSHIRE,2002-12-20,1,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
327000,Standard price paid transaction,HERTFORDSHIRE,2003-01-30,11,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
350000,Standard price paid transaction,HERTFORDSHIRE,2005-02-14,3,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
385000,Standard price paid transaction,HERTFORDSHIRE,2006-06-09,1,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
390000,Standard price paid transaction,HERTFORDSHIRE,2006-09-27,5,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
390000,Standard price paid transaction,HERTFORDSHIRE,2008-06-20,11,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
396000,Standard price paid transaction,HERTFORDSHIRE,2011-11-01,9,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
400000,Standard price paid transaction,HERTFORDSHIRE,2011-10-26,7,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
427500,Standard price paid transaction,HERTFORDSHIRE,2008-08-22,1,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
460000,Standard price paid transaction,HERTFORDSHIRE,2015-03-27,11,HP3 9WA,,MINOAN DRIVE,HEMEL HEMPSTEAD
92500,Standard price paid transaction,HERTFORDSHIRE,1995-09-04,87,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
179000,Standard price paid transaction,HERTFORDSHIRE,1999-03-16,118,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
190000,Standard price paid transaction,HERTFORDSHIRE,2000-08-04,91,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
249999,Standard price paid transaction,HERTFORDSHIRE,2002-06-11,118,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
340000,Standard price paid transaction,HERTFORDSHIRE,2004-10-01,91,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
415000,Standard price paid transaction,HERTFORDSHIRE,2009-08-14,89,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
435000,Standard price paid transaction,HERTFORDSHIRE,2008-10-31,120,HP3 8BD,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
107000,Standard price paid transaction,HERTFORDSHIRE,1998-06-29,6,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
117500,Standard price paid transaction,HERTFORDSHIRE,2001-04-03,2,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
131000,Standard price paid transaction,HERTFORDSHIRE,2000-03-24,1,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
145000,Standard price paid transaction,HERTFORDSHIRE,2001-06-08,5,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
159950,Standard price paid transaction,HERTFORDSHIRE,2002-03-08,3,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
195000,Standard price paid transaction,HERTFORDSHIRE,2005-05-19,1,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2003-08-15,5,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
210000,Standard price paid transaction,HERTFORDSHIRE,2005-05-17,6,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
227500,Standard price paid transaction,HERTFORDSHIRE,2005-08-18,1,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
239750,Standard price paid transaction,HERTFORDSHIRE,2010-06-15,3,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
260000,Standard price paid transaction,HERTFORDSHIRE,2010-10-22,1,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
270000,Standard price paid transaction,HERTFORDSHIRE,2013-04-24,1,HP3 9PS,,DELL MEADOW,HEMEL HEMPSTEAD
215000,Standard price paid transaction,HERTFORDSHIRE,1997-06-06,8,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
240000,Standard price paid transaction,HERTFORDSHIRE,1999-01-13,2,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
355000,Standard price paid transaction,HERTFORDSHIRE,1999-04-15,4,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
599950,Standard price paid transaction,HERTFORDSHIRE,2003-11-13,6,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
717500,Standard price paid transaction,HERTFORDSHIRE,2007-10-22,6,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
720000,Standard price paid transaction,HERTFORDSHIRE,2013-06-28,6,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
740000,Standard price paid transaction,HERTFORDSHIRE,2012-12-18,4,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
930000,Standard price paid transaction,HERTFORDSHIRE,2016-04-08,4,HP3 8BS,,LONGDEAN PARK,HEMEL HEMPSTEAD
309995,Standard price paid transaction,HERTFORDSHIRE,2013-11-15,8,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
318495,Standard price paid transaction,HERTFORDSHIRE,2013-11-14,10,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
319995,Standard price paid transaction,HERTFORDSHIRE,2013-11-22,6,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
326995,Standard price paid transaction,HERTFORDSHIRE,2013-11-29,4,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
385000,Additional price paid transaction,HERTFORDSHIRE,2016-01-29,8,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
397500,Standard price paid transaction,HERTFORDSHIRE,2016-02-26,8,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
475000,Standard price paid transaction,HERTFORDSHIRE,2018-07-11,6,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
499995,Standard price paid transaction,HERTFORDSHIRE,2013-12-20,12,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
599995,Standard price paid transaction,HERTFORDSHIRE,2014-06-20,2,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
674995,Standard price paid transaction,HERTFORDSHIRE,2014-06-20,7,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
775000,Additional price paid transaction,HERTFORDSHIRE,2017-11-16,7,HP3 0FZ,,AVOCET ROAD,HEMEL HEMPSTEAD
69000,Standard price paid transaction,HERTFORDSHIRE,1995-12-14,72,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
74000,Standard price paid transaction,HERTFORDSHIRE,1995-08-07,74,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
81000,Standard price paid transaction,HERTFORDSHIRE,1996-08-30,67,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
105000,Standard price paid transaction,HERTFORDSHIRE,1998-09-07,64,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
113500,Standard price paid transaction,HERTFORDSHIRE,1997-11-24,77,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
116500,Standard price paid transaction,HERTFORDSHIRE,1998-05-29,70,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
117500,Standard price paid transaction,HERTFORDSHIRE,1997-06-05,79,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
135000,Standard price paid transaction,HERTFORDSHIRE,2000-04-27,67,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
148000,Standard price paid transaction,HERTFORDSHIRE,2000-09-01,61,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
155000,Standard price paid transaction,HERTFORDSHIRE,2002-05-24,62,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
158000,Standard price paid transaction,HERTFORDSHIRE,2001-10-10,66,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
168000,Standard price paid transaction,HERTFORDSHIRE,2003-07-25,56B,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
169500,Standard price paid transaction,HERTFORDSHIRE,2002-03-27,63,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
186500,Standard price paid transaction,HERTFORDSHIRE,2002-12-06,58,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
199200,Standard price paid transaction,HERTFORDSHIRE,2003-04-14,"FAIRFIELD, 56A",HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
212000,Standard price paid transaction,HERTFORDSHIRE,2006-12-15,56B,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
232000,Standard price paid transaction,HERTFORDSHIRE,2009-11-26,64,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
240000,Standard price paid transaction,HERTFORDSHIRE,2007-12-14,"MANOR VIEW, 75A",HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
242000,Standard price paid transaction,HERTFORDSHIRE,2015-02-03,56B,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
245000,Standard price paid transaction,HERTFORDSHIRE,2006-07-03,67,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2011-11-04,62,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2005-12-16,"VALLEYSIDE, 75",HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
300000,Standard price paid transaction,HERTFORDSHIRE,2015-09-18,"MANOR VIEW, 75A",HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
318000,Standard price paid transaction,HERTFORDSHIRE,2006-04-03,79,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
320000,Standard price paid transaction,HERTFORDSHIRE,2010-08-06,88,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
324950,Standard price paid transaction,HERTFORDSHIRE,2016-09-09,56B,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
335000,Standard price paid transaction,HERTFORDSHIRE,2016-11-30,"VALLEYSIDE, 75",HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
343000,Standard price paid transaction,HERTFORDSHIRE,2006-08-18,80,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
350000,Standard price paid transaction,HERTFORDSHIRE,2014-12-08,68,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
389950,Standard price paid transaction,HERTFORDSHIRE,2014-10-20,85,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
400000,Standard price paid transaction,HERTFORDSHIRE,2015-08-14,71,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
400000,Standard price paid transaction,HERTFORDSHIRE,2017-09-20,76,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
405000,Standard price paid transaction,HERTFORDSHIRE,2015-12-11,84,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
410000,Standard price paid transaction,HERTFORDSHIRE,2016-07-01,86,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
430000,Standard price paid transaction,HERTFORDSHIRE,2015-08-11,59,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
435000,Standard price paid transaction,HERTFORDSHIRE,2017-10-31,88,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
442500,Standard price paid transaction,HERTFORDSHIRE,2018-02-28,83,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
475000,Standard price paid transaction,HERTFORDSHIRE,2017-06-30,79,HP3 0AW,,WEST VALLEY ROAD,HEMEL HEMPSTEAD
49000,Standard price paid transaction,HERTFORDSHIRE,1995-09-07,5,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
49500,Standard price paid transaction,HERTFORDSHIRE,1996-05-15,10,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
69950,Standard price paid transaction,HERTFORDSHIRE,1998-11-30,4,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
70000,Standard price paid transaction,HERTFORDSHIRE,2000-03-29,8,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
77500,Standard price paid transaction,HERTFORDSHIRE,1999-10-28,3,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
120000,Standard price paid transaction,HERTFORDSHIRE,2006-03-20,8,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
150000,Standard price paid transaction,HERTFORDSHIRE,2011-01-24,4,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
158303,Standard price paid transaction,HERTFORDSHIRE,2008-04-08,2,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
165000,Standard price paid transaction,HERTFORDSHIRE,2012-01-30,1,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
167000,Standard price paid transaction,HERTFORDSHIRE,2011-08-10,3,HP3 9PX,,OLIVER CLOSE,HEMEL HEMPSTEAD
46000,Standard price paid transaction,HERTFORDSHIRE,1996-04-30,23,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
47000,Standard price paid transaction,HERTFORDSHIRE,1997-03-24,19,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
48000,Standard price paid transaction,HERTFORDSHIRE,1998-12-22,12,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
48500,Standard price paid transaction,HERTFORDSHIRE,1996-10-28,16,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
54000,Standard price paid transaction,HERTFORDSHIRE,1998-04-14,21,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
55000,Standard price paid transaction,HERTFORDSHIRE,1996-01-19,15,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
55500,Standard price paid transaction,HERTFORDSHIRE,1998-05-29,6,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
58000,Standard price paid transaction,HERTFORDSHIRE,1998-03-27,22,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
58000,Standard price paid transaction,HERTFORDSHIRE,1999-01-22,11,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
59950,Standard price paid transaction,HERTFORDSHIRE,1998-06-22,10,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
63000,Standard price paid transaction,HERTFORDSHIRE,1997-04-30,1,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
65750,Standard price paid transaction,HERTFORDSHIRE,1997-12-19,2,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
67000,Standard price paid transaction,HERTFORDSHIRE,1999-07-16,22,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
70000,Standard price paid transaction,HERTFORDSHIRE,1999-09-13,16,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
78000,Standard price paid transaction,HERTFORDSHIRE,2000-05-12,10,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
78000,Standard price paid transaction,HERTFORDSHIRE,1999-12-13,18,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
82000,Standard price paid transaction,HERTFORDSHIRE,1997-11-14,24,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
82500,Standard price paid transaction,HERTFORDSHIRE,2001-03-01,22,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
83000,Standard price paid transaction,HERTFORDSHIRE,2001-01-12,21,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
88000,Standard price paid transaction,HERTFORDSHIRE,2001-11-30,10,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
90000,Standard price paid transaction,HERTFORDSHIRE,2009-12-04,15,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
94000,Standard price paid transaction,HERTFORDSHIRE,2001-12-14,16,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
106000,Standard price paid transaction,HERTFORDSHIRE,2000-06-30,7,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
108000,Standard price paid transaction,HERTFORDSHIRE,2001-11-29,1,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
115000,Standard price paid transaction,HERTFORDSHIRE,2002-06-20,10,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
117000,Standard price paid transaction,HERTFORDSHIRE,2002-02-15,20,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
125000,Standard price paid transaction,HERTFORDSHIRE,2004-05-05,4,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
127000,Standard price paid transaction,HERTFORDSHIRE,2004-02-20,8,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
127000,Standard price paid transaction,HERTFORDSHIRE,2003-02-14,6,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
132000,Standard price paid transaction,HERTFORDSHIRE,2003-11-28,16,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
132000,Standard price paid transaction,HERTFORDSHIRE,2004-03-08,18,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
133500,Standard price paid transaction,HERTFORDSHIRE,2006-05-10,23,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
134000,Standard price paid transaction,HERTFORDSHIRE,2009-07-13,10,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
142500,Standard price paid transaction,HERTFORDSHIRE,2007-01-22,22,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
143000,Standard price paid transaction,HERTFORDSHIRE,2005-02-23,2,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
149000,Standard price paid transaction,HERTFORDSHIRE,2006-09-29,21,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
157500,Standard price paid transaction,HERTFORDSHIRE,2007-08-17,4,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
164950,Standard price paid transaction,HERTFORDSHIRE,2004-05-21,7,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
165000,Standard price paid transaction,HERTFORDSHIRE,2005-07-25,1,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
167000,Standard price paid transaction,HERTFORDSHIRE,2008-02-21,17,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
178000,Standard price paid transaction,HERTFORDSHIRE,2008-07-30,2,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
185000,Standard price paid transaction,HERTFORDSHIRE,2014-07-11,23,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
194500,Standard price paid transaction,HERTFORDSHIRE,2014-11-28,17,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
195000,Standard price paid transaction,HERTFORDSHIRE,2015-02-16,21,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
209000,Standard price paid transaction,HERTFORDSHIRE,2010-01-22,6,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
212500,Standard price paid transaction,HERTFORDSHIRE,2010-12-17,7,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
225000,Standard price paid transaction,HERTFORDSHIRE,2017-01-19,18,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
235000,Standard price paid transaction,HERTFORDSHIRE,2017-09-01,19A,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
245000,Standard price paid transaction,HERTFORDSHIRE,2018-03-22,3,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
249950,Standard price paid transaction,HERTFORDSHIRE,2007-09-03,24,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2014-11-28,20,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
272000,Standard price paid transaction,HERTFORDSHIRE,2015-09-01,6,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
320000,Standard price paid transaction,HERTFORDSHIRE,2015-06-19,24,HP3 0AF,,EDWARD COURT,HEMEL HEMPSTEAD
41580,Standard price paid transaction,HERTFORDSHIRE,1995-07-07,25,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
52000,Standard price paid transaction,HERTFORDSHIRE,1995-02-01,14,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
69000,Standard price paid transaction,HERTFORDSHIRE,1996-06-21,32,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
70000,Standard price paid transaction,HERTFORDSHIRE,1996-03-15,14,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
71000,Standard price paid transaction,HERTFORDSHIRE,1996-07-16,26,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
80000,Standard price paid transaction,HERTFORDSHIRE,1996-01-17,5,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
85500,Standard price paid transaction,HERTFORDSHIRE,1996-04-19,9,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
89000,Standard price paid transaction,HERTFORDSHIRE,1998-07-31,13,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
96000,Standard price paid transaction,HERTFORDSHIRE,1997-04-11,23,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
110000,Standard price paid transaction,HERTFORDSHIRE,1999-06-02,20,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
111000,Standard price paid transaction,HERTFORDSHIRE,1999-04-06,6,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
128000,Standard price paid transaction,HERTFORDSHIRE,2001-06-06,41,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
132000,Standard price paid transaction,HERTFORDSHIRE,1999-06-25,30,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
132000,Standard price paid transaction,HERTFORDSHIRE,2001-08-24,37,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
144000,Standard price paid transaction,HERTFORDSHIRE,2000-01-19,16,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
145000,Standard price paid transaction,HERTFORDSHIRE,2003-09-05,4,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
171950,Standard price paid transaction,HERTFORDSHIRE,2003-09-08,29,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
177000,Standard price paid transaction,HERTFORDSHIRE,2004-10-26,37,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
220000,Standard price paid transaction,HERTFORDSHIRE,2010-07-29,3,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
223500,Standard price paid transaction,HERTFORDSHIRE,2003-02-14,30,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
230000,Standard price paid transaction,HERTFORDSHIRE,2011-05-31,41,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
233500,Standard price paid transaction,HERTFORDSHIRE,2003-09-19,13,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
240000,Standard price paid transaction,HERTFORDSHIRE,2008-05-22,29,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2012-06-01,5,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2013-12-06,22,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2014-02-25,8,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
258000,Standard price paid transaction,HERTFORDSHIRE,2008-09-29,13,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
260000,Standard price paid transaction,HERTFORDSHIRE,2012-01-30,10,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
268000,Standard price paid transaction,HERTFORDSHIRE,2006-11-30,32,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
280000,Standard price paid transaction,HERTFORDSHIRE,2010-09-28,32,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
298000,Standard price paid transaction,HERTFORDSHIRE,2014-11-14,29,HP3 9TS,,OAKDENE ROAD,HEMEL HEMPSTEAD
